SognName,SognDigDagID,AmtName,AmtDigDagID,StartDate,EndDate
Nørre Sandager Sogn,114358,Odense Amt,118809,1809-05-01,1950-01-01
Nørre Vium Sogn,114364,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Thyregod Sogn,114848,Vejle Amt,118849,1750-01-01,1950-01-01
Hjadstrup Sogn,113549,Odensegård Amt,118800,1750-01-01,1809-05-01
Hjadstrup Sogn,113549,Odense Amt,118809,1809-05-01,1950-01-01
Vindinge Sogn,115100,Svendborg Amt,118813,1750-01-01,1950-01-01
Vinkel Sogn,115102,Viborg Amt,118830,1750-01-01,1950-01-01
Vindum Sogn,115101,Viborg Amt,118830,1750-01-01,1950-01-01
Visborg Sogn,115106,Ålborg Amt,118819,1750-01-01,1950-01-01
Hvidbjerg Sogn,113622,Thisted Amt,118826,1750-01-01,1950-01-01
Hvidbjerg Sogn,113623,Viborg Amt,118830,1750-01-01,1950-01-01
Anna Sogn,113974,Viborg Amt,118830,1750-01-01,1950-01-01
Allinge-Sandvig Sogn,113960,Bornholms Amt,118792,1750-01-01,1950-01-01
Almind Sogn,113961,Viborg Amt,118830,1750-01-01,1950-01-01
Bindslev Sogn,114034,Hjørring Amt,118820,1750-01-01,1950-01-01
Bjergsted Sogn,114045,Kalundborg Amt,118772,1750-01-01,1801-08-27
Bjergsted Sogn,114045,Holbæk Amt,118779,1801-08-27,1950-01-01
Bjerre Sogn,114047,Vejle Amt,118849,1750-01-01,1950-01-01
Borum Sogn,114070,Århus Amt,118846,1750-01-01,1950-01-01
Diernæs Sogn,113135,Svendborg Amt,118813,1750-01-01,1950-01-01
Dollerup Sogn,113136,Viborg Amt,118830,1750-01-01,1950-01-01
Dalby Sogn,113120,Odensegård Amt,118800,1750-01-01,1809-05-01
Dalby Sogn,113120,Odense Amt,118809,1809-05-01,1950-01-01
Dallerup Sogn,113124,Århus Amt,118846,1750-01-01,1824-07-01
Dallerup Sogn,113124,Skanderborg Amt,118847,1824-07-01,1867-08-01
Dallerup Sogn,113124,Århus Amt,118846,1867-08-01,1950-01-01
Daugbjerg Sogn,113129,Viborg Amt,118830,1750-01-01,1950-01-01
Daugård Sogn,113130,Vejle Amt,118849,1750-01-01,1950-01-01
Davinde Sogn,113132,Odensegård Amt,118800,1750-01-01,1809-05-01
Davinde Sogn,113132,Odense Amt,118809,1809-05-01,1950-01-01
Fanefjord Sogn,113227,Møns Amt,118790,1750-01-01,1803-05-25
Fanefjord Sogn,113227,Præstø Amt,118791,1803-05-25,1950-01-01
Bjært sogn,113899,Haderslev Amt,142164,1750-01-01,1867-09-22
Bjært sogn,113899,Vejle Amt,118849,1867-09-22,1950-01-01
Durup Sogn,113161,Ålborg Amt,118819,1750-01-01,1950-01-01
Egebjerg Sogn,113172,Dragsholm Amt,118774,1750-01-01,1801-08-27
Egebjerg Sogn,113172,Holbæk Amt,118779,1801-08-27,1950-01-01
Engum Sogn,113210,Vejle Amt,118849,1750-01-01,1950-01-01
Espe Sogn,113218,Svendborg Amt,118813,1750-01-01,1950-01-01
Fangel Sogn,113228,Odensegård Amt,118800,1750-01-01,1809-05-01
Fangel Sogn,113228,Odense Amt,118809,1809-05-01,1950-01-01
Errindlev Sogn,113213,Ålholm Amt,137442,1750-01-01,1803-05-25
Errindlev Sogn,113213,Maribo Amt,118799,1803-05-25,1950-01-01
Foldby Sogn,113267,Århus Amt,118846,1750-01-01,1950-01-01
Fjelsø Sogn,113253,Viborg Amt,118830,1750-01-01,1950-01-01
Holmstrup Sogn,113575,Kalundborg Amt,118772,1750-01-01,1801-08-27
Holmstrup Sogn,113575,Holbæk Amt,118779,1801-08-27,1950-01-01
Flemløse Sogn,113259,Assens Amt,118806,1750-01-01,1809-05-01
Flemløse Sogn,113259,Odense Amt,118809,1809-05-01,1950-01-01
Framlev Sogn,113272,Århus Amt,118846,1750-01-01,1950-01-01
Frørup Sogn,113296,Svendborg Amt,118813,1750-01-01,1950-01-01
Føvling Sogn,113309,Århus Amt,118846,1750-01-01,1824-07-01
Føvling Sogn,113309,Skanderborg Amt,118847,1824-07-01,1867-08-01
Føvling Sogn,113309,Århus Amt,118846,1867-08-01,1950-01-01
Gadbjerg Sogn,113317,Vejle Amt,118849,1750-01-01,1950-01-01
Galtrup Sogn,113320,Thisted Amt,118826,1750-01-01,1950-01-01
Gamborg Sogn,113321,Hindsgavl Amt,118807,1750-01-01,1809-05-01
Gamborg Sogn,113321,Odense Amt,118809,1809-05-01,1950-01-01
Gelsted Sogn,113336,Hindsgavl Amt,118807,1750-01-01,1809-05-01
Gelsted Sogn,113336,Odense Amt,118809,1809-05-01,1950-01-01
Gerlev Sogn,113339,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Gerlev Sogn,113339,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Gevninge Sogn,113347,Roskilde Amt,118763,1750-01-01,1808-09-02
Gevninge Sogn,113347,Københavns Amt,118762,1808-09-02,1950-01-01
Grædstrup Sogn,113399,Århus Amt,118846,1750-01-01,1824-07-01
Grædstrup Sogn,113399,Skanderborg Amt,118847,1824-07-01,1867-08-01
Grædstrup Sogn,113399,Århus Amt,118846,1867-08-01,1950-01-01
Idum Sogn,113672,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Give Sogn,113358,Vejle Amt,118849,1750-01-01,1950-01-01
Giver Sogn,113359,Ålborg Amt,118819,1750-01-01,1950-01-01
Hanning Sogn,113461,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Jordløse Sogn,113696,Svendborg Amt,118813,1750-01-01,1950-01-01
Herlufmagle Sogn,113526,Vordingborg Amt,118787,1750-01-01,1803-05-25
Herlufmagle Sogn,113526,Præstø Amt,118791,1803-05-25,1950-01-01
Hellested Sogn,113505,Tryggevælde Amt,118786,1750-01-01,1803-05-25
Hellested Sogn,113505,Præstø Amt,118791,1803-05-25,1950-01-01
Gundersted Sogn,113421,Ålborg Amt,118819,1750-01-01,1950-01-01
Karleby Sogn,113716,Nykøbing Amt,118793,1750-01-01,1803-05-25
Karleby Sogn,113716,Maribo Amt,118799,1803-05-25,1950-01-01
Bregninge Sogn,114086,Svendborg Amt,118813,1750-01-01,1950-01-01
Hem Sogn,113516,Viborg Amt,118830,1750-01-01,1950-01-01
Hindborg Sogn,113545,Viborg Amt,118830,1750-01-01,1950-01-01
Havbro Sogn,113485,Ålborg Amt,118819,1750-01-01,1950-01-01
Hellerup Sogn,113502,Svendborg Amt,118813,1750-01-01,1950-01-01
Kirkeby Sogn,113751,Svendborg Amt,118813,1750-01-01,1950-01-01
Åby Sogn,115242,Ålborg Amt,118819,1750-01-01,1950-01-01
Hyllinge Sogn,113639,Sorø Amt,118785,1750-01-01,1950-01-01
Skrøbelev Sogn,114642,Svendborg Amt,118813,1750-01-01,1950-01-01
Skuldelev Sogn,114644,Abrahamstrup Amt,118767,1750-01-01,1808-09-02
Skuldelev Sogn,114644,Frederiksborg Amt,118771,1808-09-02,1950-01-01
Ravsted Sogn,113877,Tønder Amt,142463,1750-01-01,1950-01-01
Kettinge Sogn,113734,Ålholm Amt,137442,1750-01-01,1803-05-25
Kettinge Sogn,113734,Maribo Amt,118799,1803-05-25,1950-01-01
Gislev Sogn,113354,Svendborg Amt,118813,1750-01-01,1950-01-01
Haldum Sogn,113444,Århus Amt,118846,1750-01-01,1950-01-01
Rødding Sogn,113884,Haderslev Amt,142164,1750-01-01,1867-09-22
Rødding Sogn,113884,Ribe Amt,118855,1867-09-22,1950-01-01
Skodborg Sogn,113889,Haderslev Amt,142164,1750-01-01,1867-09-22
Skodborg Sogn,113889,Ribe Amt,118855,1867-09-22,1950-01-01
Skrave Sogn,113890,Ribe Amt,118855,1750-01-01,1950-01-01
Krogsbæk Sogn,113794,Randers Amt,118842,1750-01-01,1950-01-01
Abild Sogn,113795,Tønder Amt,142463,1750-01-01,1950-01-01
Højst Sogn,113849,Tønder Amt,142463,1750-01-01,1950-01-01
Egvad Sogn,113821,Åbenrå Amt,142168,1750-01-01,1950-01-01
Allerslev Sogn,113953,Roskilde Amt,118763,1750-01-01,1808-09-02
Allerslev Sogn,113953,Københavns Amt,118762,1808-09-02,1950-01-01
Auning Sogn,114002,Randers Amt,118842,1750-01-01,1950-01-01
Beder Sogn,114020,Århus Amt,118846,1750-01-01,1950-01-01
Bederslev Sogn,114021,Odensegård Amt,118800,1750-01-01,1809-05-01
Bederslev Sogn,114021,Odense Amt,118809,1809-05-01,1950-01-01
Arup Sogn,113984,Thisted Amt,118826,1750-01-01,1950-01-01
Bovense Sogn,114073,Svendborg Amt,118813,1750-01-01,1950-01-01
Brahetrolleborg Sogn,114075,Svendborg Amt,118813,1750-01-01,1950-01-01
Balslev Sogn,114014,Hindsgavl Amt,118807,1750-01-01,1809-05-01
Balslev Sogn,114014,Odense Amt,118809,1809-05-01,1950-01-01
Bromme Sogn,114092,Sorø Amt,118785,1750-01-01,1950-01-01
Køng Sogn,114141,Assens Amt,118806,1750-01-01,1809-05-01
Køng Sogn,114141,Odense Amt,118809,1809-05-01,1950-01-01
Kværndrup Sogn,114132,Svendborg Amt,118813,1750-01-01,1950-01-01
Lading Sogn,114144,Århus Amt,118846,1750-01-01,1950-01-01
Landet Sogn,114145,Svendborg Amt,118813,1750-01-01,1950-01-01
Landet Sogn,114146,Halsteds Klosters Amt,118796,1750-01-01,1803-05-25
Landet Sogn,114146,Maribo Amt,118799,1803-05-25,1950-01-01
Langå Sogn,114151,Viborg Amt,118830,1750-01-01,1950-01-01
Laurbjerg Sogn,114152,Randers Amt,118842,1750-01-01,1950-01-01
Gjellerup Sogn,113361,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Gjern Sogn,113363,Århus Amt,118846,1750-01-01,1824-07-01
Gjern Sogn,113363,Skanderborg Amt,118847,1824-07-01,1867-08-01
Gjern Sogn,113363,Århus Amt,118846,1867-08-01,1950-01-01
Gjøl Sogn,113367,Hjørring Amt,118820,1750-01-01,1950-01-01
Gloslunde Sogn,113372,Halsteds Klosters Amt,118796,1750-01-01,1803-05-25
Gloslunde Sogn,113372,Maribo Amt,118799,1803-05-25,1950-01-01
Hellum Sogn,113511,Hjørring Amt,118820,1750-01-01,1950-01-01
Henne Sogn,113522,Ribe Amt,118855,1750-01-01,1950-01-01
Gerning Sogn,113341,Viborg Amt,118830,1750-01-01,1950-01-01
Gestelev Sogn,113343,Svendborg Amt,118813,1750-01-01,1950-01-01
Gethsemane Sogn,113345,Staden København,370922,1750-01-01,1950-01-01
Gesten Sogn,113344,Ribe Amt,118855,1750-01-01,1950-01-01
Herrested Sogn,113530,Svendborg Amt,118813,1750-01-01,1950-01-01
Gjerrild Sogn,113364,Randers Amt,118842,1750-01-01,1950-01-01
Herritslev Sogn,113532,Ålholm Amt,137442,1750-01-01,1803-05-25
Herritslev Sogn,113532,Maribo Amt,118799,1803-05-25,1950-01-01
Gladsaxe Sogn,113368,Københavns Amt,118762,1750-01-01,1950-01-01
Glenstrup Sogn,113369,Randers Amt,118842,1750-01-01,1950-01-01
Hesselager Sogn,113538,Svendborg Amt,118813,1750-01-01,1950-01-01
Hillerslev Sogn,113539,Svendborg Amt,118813,1750-01-01,1950-01-01
Glesborg Sogn,113370,Randers Amt,118842,1750-01-01,1950-01-01
Glim Sogn,113371,Roskilde Amt,118763,1750-01-01,1808-09-02
Glim Sogn,113371,Københavns Amt,118762,1808-09-02,1950-01-01
Glostrup Sogn,113373,Københavns Amt,118762,1750-01-01,1950-01-01
Jordrup Sogn,113697,Ribe Amt,118855,1750-01-01,1950-01-01
Himmelev Sogn,113544,Roskilde Amt,118763,1750-01-01,1808-09-02
Himmelev Sogn,113544,Københavns Amt,118762,1808-09-02,1950-01-01
Glud Sogn,113374,Vejle Amt,118849,1750-01-01,1950-01-01
Grejs Sogn,113384,Vejle Amt,118849,1750-01-01,1950-01-01
Grene Sogn,113385,Ribe Amt,118855,1750-01-01,1950-01-01
Grimstrup Sogn,113390,Ribe Amt,118855,1750-01-01,1950-01-01
Jystrup Sogn,113704,Sorø Amt,118785,1750-01-01,1950-01-01
Kappel Sogn,113711,Halsteds Klosters Amt,118796,1750-01-01,1803-05-25
Kappel Sogn,113711,Maribo Amt,118799,1803-05-25,1950-01-01
Jyderup Sogn,113702,Holbæk Amt,118775,1750-01-01,1801-08-27
Jyderup Sogn,113702,Holbæk Amt,118779,1801-08-27,1950-01-01
Jyllinge Sogn,113703,Roskilde Amt,118763,1750-01-01,1808-09-02
Jyllinge Sogn,113703,Københavns Amt,118762,1808-09-02,1950-01-01
Grønbæk Sogn,113403,Viborg Amt,118830,1750-01-01,1950-01-01
Karby Sogn,113712,Thisted Amt,118826,1750-01-01,1950-01-01
Græsted Sogn,113402,Kronborg Amt,118765,1750-01-01,1805-03-20
Græsted Sogn,113402,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Haraldsted Sogn,113468,Sorø Amt,118785,1750-01-01,1950-01-01
Harridslev Sogn,113473,Randers Amt,118842,1750-01-01,1950-01-01
Haslund Sogn,113480,Randers Amt,118842,1750-01-01,1950-01-01
Karise Sogn,113713,Tryggevælde Amt,118786,1750-01-01,1803-05-25
Karise Sogn,113713,Præstø Amt,118791,1803-05-25,1950-01-01
Gudbjerg Sogn,113410,Svendborg Amt,118813,1750-01-01,1950-01-01
Gudme Sogn,113412,Svendborg Amt,118813,1750-01-01,1950-01-01
Hellevad Sogn,113506,Hjørring Amt,118820,1750-01-01,1950-01-01
Helligsø Sogn,113508,Thisted Amt,118826,1750-01-01,1950-01-01
Gudum Sogn,113414,Ålborg Amt,118819,1750-01-01,1950-01-01
Gudum Sogn,113415,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Gærum Sogn,113428,Hjørring Amt,118820,1750-01-01,1950-01-01
Guldbjerg Sogn,113417,Rugård Amt,118804,1750-01-01,1809-05-01
Guldbjerg Sogn,113417,Odense Amt,118809,1809-05-01,1950-01-01
Gullev Sogn,113419,Viborg Amt,118830,1750-01-01,1950-01-01
Gunderslev Sogn,113420,Sorø Amt,118785,1750-01-01,1950-01-01
Gylling Sogn,113426,Århus Amt,118846,1750-01-01,1950-01-01
Gørding Sogn,113430,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Gørding Sogn,113431,Ribe Amt,118855,1750-01-01,1950-01-01
Hammer Sogn,113457,Ringkøbing Amt,118853,1750-01-01,1822-01-16
Hammer Sogn,113457,Århus Amt,118846,1822-01-16,1824-07-01
Hammer Sogn,113457,Skanderborg Amt,118847,1824-07-01,1867-08-01
Hammer Sogn,113457,Århus Amt,118846,1867-08-01,1950-01-01
Handbjerg Sogn,113459,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Gørlev Sogn,113432,Sæbygård Amt,118773,1750-01-01,1801-08-27
Gørlev Sogn,113432,Holbæk Amt,118779,1801-08-27,1950-01-01
Gørslev Sogn,113434,Tryggevælde Amt,118786,1750-01-01,1803-05-25
Gørslev Sogn,113434,Præstø Amt,118791,1803-05-25,1950-01-01
Gøttrup Sogn,113435,Thisted Amt,118826,1750-01-01,1950-01-01
Gårslev Sogn,113436,Vejle Amt,118849,1750-01-01,1950-01-01
Hadbjerg Sogn,113437,Randers Amt,118842,1750-01-01,1950-01-01
Haderup Sogn,113438,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Hammer Sogn,113455,Vordingborg Amt,118787,1750-01-01,1803-05-25
Hammer Sogn,113455,Præstø Amt,118791,1803-05-25,1950-01-01
Harte Sogn,113476,Vejle Amt,118849,1750-01-01,1950-01-01
Hasle Sogn,113478,Bornholms Amt,118792,1750-01-01,1950-01-01
Herlev Sogn,113525,Københavns Amt,118762,1750-01-01,1950-01-01
Højbjerg Sogn,113642,Viborg Amt,118830,1750-01-01,1950-01-01
Højslev Sogn,113650,Viborg Amt,118830,1750-01-01,1950-01-01
Hillerød Sogn,113541,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Hillerød Sogn,113541,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Højen Sogn,113648,Vejle Amt,118849,1750-01-01,1950-01-01
Heden Sogn,113494,Svendborg Amt,118813,1750-01-01,1950-01-01
Hejnsvig Sogn,113498,Ribe Amt,118855,1750-01-01,1950-01-01
Hoptrup Sogn,113844,Haderslev Amt,142164,1750-01-01,1950-01-01
Helgenæs Sogn,113500,Randers Amt,118842,1750-01-01,1950-01-01
Hundstrup Sogn,113609,Svendborg Amt,118813,1750-01-01,1950-01-01
Ketting Sogn,113855,Sønderborg Amt,142171,1750-01-01,1950-01-01
Hinge Sogn,113546,Viborg Amt,118830,1750-01-01,1950-01-01
Koed Sogn,113767,Randers Amt,118842,1750-01-01,1950-01-01
Bov Sogn,113806,Flensborg Amt,142176,1750-01-01,1950-01-01
Ho Sogn,113563,Ribe Amt,118855,1750-01-01,1950-01-01
Hodsager Sogn,113566,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Holbæk Sogn,113568,Randers Amt,118842,1750-01-01,1950-01-01
Jerne Sogn,113690,Ribe Amt,118855,1750-01-01,1950-01-01
Jorløse Sogn,113698,Kalundborg Amt,118772,1750-01-01,1801-08-27
Jorløse Sogn,113698,Holbæk Amt,118779,1801-08-27,1950-01-01
Kastrup Sogn,113728,Holbæk Amt,118779,1750-01-01,1950-01-01
Kimmerslev Sogn,113738,Roskilde Amt,118763,1750-01-01,1808-09-02
Kimmerslev Sogn,113738,Københavns Amt,118762,1808-09-02,1950-01-01
Heltborg Sogn,113515,Thisted Amt,118826,1750-01-01,1950-01-01
Horslunde Sogn,113594,Halsteds Klosters Amt,118796,1750-01-01,1803-05-25
Horslunde Sogn,113594,Maribo Amt,118799,1803-05-25,1950-01-01
Hemmed Sogn,113518,Randers Amt,118842,1750-01-01,1950-01-01
Jørlunde Sogn,113706,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Jørlunde Sogn,113706,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Herfølge Sogn,113524,Tryggevælde Amt,118786,1750-01-01,1803-05-25
Herfølge Sogn,113524,Præstø Amt,118791,1803-05-25,1950-01-01
Kalvehave Sogn,113709,Vordingborg Amt,118787,1750-01-01,1803-05-25
Kalvehave Sogn,113709,Præstø Amt,118791,1803-05-25,1950-01-01
Herringe Sogn,113531,Svendborg Amt,118813,1750-01-01,1950-01-01
Hillerslev Sogn,113540,Thisted Amt,118826,1750-01-01,1950-01-01
Branderup Sogn,113807,Haderslev Amt,142164,1750-01-01,1950-01-01
Hjarup Sogn,113554,Ribe Amt,118855,1750-01-01,1950-01-01
Brøns Sogn,113811,Haderslev Amt,142164,1750-01-01,1950-01-01
Hjerk Sogn,113556,Viborg Amt,118830,1750-01-01,1950-01-01
Hjerm Sogn,113557,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Hjorthede Sogn,113561,Viborg Amt,118830,1750-01-01,1950-01-01
Kongsted Sogn,113778,Tryggevælde Amt,118786,1750-01-01,1803-05-25
Kongsted Sogn,113778,Præstø Amt,118791,1803-05-25,1950-01-01
Holevad Sogn,113570,Assens Amt,118806,1750-01-01,1809-05-01
Holevad Sogn,113570,Odense Amt,118809,1809-05-01,1950-01-01
Holme Sogn,113571,Århus Amt,118846,1750-01-01,1950-01-01
Hover Sogn,113601,Vejle Amt,118849,1750-01-01,1950-01-01
Hoven Sogn,113600,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Holsted Sogn,113577,Ribe Amt,118855,1750-01-01,1950-01-01
Husby Sogn,113614,Hindsgavl Amt,118807,1750-01-01,1809-05-01
Husby Sogn,113614,Odense Amt,118809,1809-05-01,1950-01-01
Husby Sogn,113615,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Horsens Sogn,113593,Ålborg Amt,118819,1750-01-01,1950-01-01
Hvornum Sogn,113630,Randers Amt,118842,1750-01-01,1950-01-01
Hov sogn,113596,Svendborg Amt,118813,1750-01-01,1950-01-01
Houlbjerg Sogn,113597,Viborg Amt,118830,1750-01-01,1950-01-01
Humlum Sogn,113605,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Hundslund Sogn,113608,Århus Amt,118846,1750-01-01,1950-01-01
Hylke Sogn,113634,Århus Amt,118846,1750-01-01,1824-07-01
Hylke Sogn,113634,Skanderborg Amt,118847,1824-07-01,1867-08-01
Hylke Sogn,113634,Århus Amt,118846,1867-08-01,1950-01-01
Karrebæk Sogn,113720,Sorø Amt,118785,1750-01-01,1950-01-01
Karup Sogn,113721,Hjørring Amt,118820,1750-01-01,1950-01-01
Hvam Sogn,113618,Viborg Amt,118830,1750-01-01,1950-01-01
Karup Sogn,113722,Viborg Amt,118830,1750-01-01,1950-01-01
Hvejsel Sogn,113620,Vejle Amt,118849,1750-01-01,1950-01-01
Hvilsom Sogn,113627,Viborg Amt,118830,1750-01-01,1950-01-01
Hvirring Sogn,113629,Århus Amt,118846,1750-01-01,1824-07-01
Hvirring Sogn,113629,Skanderborg Amt,118847,1824-07-01,1867-08-01
Hvirring Sogn,113629,Århus Amt,118846,1867-08-01,1950-01-01
Hylleholt Sogn,113636,Præstø Amt,118791,1750-01-01,1950-01-01
Kousted Sogn,113786,Randers Amt,118842,1750-01-01,1950-01-01
Kragelund Sogn,113787,Århus Amt,118846,1750-01-01,1821-06-13
Kragelund Sogn,113787,Viborg Amt,118830,1821-06-13,1950-01-01
Hørning Sogn,113658,Århus Amt,118846,1750-01-01,1824-07-01
Hørning Sogn,113658,Skanderborg Amt,118847,1824-07-01,1867-08-01
Hørning Sogn,113658,Århus Amt,118846,1867-08-01,1950-01-01
Hørsholm Sogn,113659,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Hørsholm Sogn,113659,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Broager Sogn,113810,Sønderborg Amt,142171,1750-01-01,1950-01-01
Ensted Sogn,113823,Åbenrå Amt,142168,1750-01-01,1950-01-01
Hørup Sogn,113850,Sønderborg Amt,142171,1750-01-01,1950-01-01
Fjelstrup Sogn,113826,Haderslev Amt,142164,1750-01-01,1950-01-01
Frørup Sogn,113828,Haderslev Amt,142164,1750-01-01,1867-09-22
Frørup Sogn,113828,Vejle Amt,118849,1867-09-22,1950-01-01
Gammel Haderslev Sogn,113829,Haderslev Amt,142164,1750-01-01,1950-01-01
Hørdum Sogn,113655,Thisted Amt,118826,1750-01-01,1950-01-01
Haarby Sogn,113664,Assens Amt,118806,1750-01-01,1809-05-01
Haarby Sogn,113664,Odense Amt,118809,1809-05-01,1950-01-01
Hårslev Sogn,113667,Rugård Amt,118804,1750-01-01,1809-05-01
Hårslev Sogn,113667,Odense Amt,118809,1809-05-01,1950-01-01
Håstrup Sogn,113668,Svendborg Amt,118813,1750-01-01,1950-01-01
Ibsker Sogn,113670,Bornholms Amt,118792,1750-01-01,1950-01-01
Ingstrup Sogn,113677,Hjørring Amt,118820,1750-01-01,1950-01-01
Højer Sogn,113847,Tønder Amt,142463,1750-01-01,1950-01-01
Nørre Løgum Sogn,113872,Løgumkloster Amt,142167,1750-01-01,1950-01-01
Janderup Sogn,113683,Ribe Amt,118855,1750-01-01,1950-01-01
Jelling Sogn,113687,Vejle Amt,118849,1750-01-01,1950-01-01
Jerlev Sogn,113689,Vejle Amt,118849,1750-01-01,1950-01-01
Junget Sogn,113700,Viborg Amt,118830,1750-01-01,1950-01-01
Karlebo Sogn,113715,Hørsholm Amt,118769,1750-01-01,1805-03-20
Karlebo Sogn,113715,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Kastrup Sogn,113727,Vordingborg Amt,118787,1750-01-01,1803-05-25
Kastrup Sogn,113727,Præstø Amt,118791,1803-05-25,1950-01-01
Kirke Helsinge Sogn,113744,Sæbygård Amt,118773,1750-01-01,1801-08-27
Kirke Helsinge Sogn,113744,Holbæk Amt,118779,1801-08-27,1950-01-01
Aabenraa Sogn,113932,Åbenrå Amt,142168,1750-01-01,1950-01-01
Klakring Sogn,113755,Vejle Amt,118849,1750-01-01,1950-01-01
Klinte Sogn,113760,Odensegård Amt,118800,1750-01-01,1809-05-01
Klinte Sogn,113760,Odense Amt,118809,1809-05-01,1950-01-01
Kolby Sogn,113769,Kalundborg Amt,118772,1750-01-01,1801-08-27
Kolby Sogn,113769,Holbæk Amt,118779,1801-08-27,1950-01-01
Kollerup Sogn,113771,Thisted Amt,118826,1750-01-01,1950-01-01
Kongens Lyngby Sogn,113776,Københavns Amt,118762,1750-01-01,1950-01-01
Kongens Tisted Sogn,113777,Ålborg Amt,118819,1750-01-01,1950-01-01
Korning Sogn,113781,Vejle Amt,118849,1750-01-01,1950-01-01
Korsløkke Sogn,113783,Vejle Amt,118849,1750-01-01,1950-01-01
Korup Sogn,113785,Odensegård Amt,118800,1750-01-01,1809-05-01
Korup Sogn,113785,Odense Amt,118809,1809-05-01,1950-01-01
Gram Sogn,113830,Haderslev Amt,142164,1750-01-01,1867-09-22
Gram Sogn,113830,Ribe Amt,118855,1867-09-22,1950-01-01
Hjerpsted Sogn,113839,Tønder Amt,142463,1750-01-01,1950-01-01
Krarup Sogn,113788,Svendborg Amt,118813,1750-01-01,1950-01-01
Kregme Sogn,113789,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Kregme Sogn,113789,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Krejbjerg Sogn,113790,Viborg Amt,118830,1750-01-01,1950-01-01
Gråsten-Adsbøl Sogn,113832,Åbenrå Amt,142168,1750-01-01,1950-01-01
Halk Sogn,113833,Haderslev Amt,142164,1750-01-01,1950-01-01
Hammelev Sogn,113834,Haderslev Amt,142164,1750-01-01,1950-01-01
Havnbjerg Sogn,113835,Nordborg Amt,142172,1750-01-01,1950-01-01
Ballum Sogn,113801,Ribe Amt,118855,1750-01-01,1950-01-01
Døstrup Sogn,113818,Ribe Amt,118855,1750-01-01,1950-01-01
Dalby Sogn,113815,Haderslev Amt,142164,1750-01-01,1867-09-22
Dalby Sogn,113815,Vejle Amt,118849,1867-09-22,1950-01-01
Egen Sogn,113819,Nordborg Amt,142172,1750-01-01,1950-01-01
Oksenvad Sogn,113875,Haderslev Amt,142164,1750-01-01,1950-01-01
Emmerlev Sogn,113822,Tønder Amt,142463,1750-01-01,1950-01-01
Felsted Sogn,113825,Åbenrå Amt,142168,1750-01-01,1950-01-01
Hjerndrup Sogn,113838,Haderslev Amt,142164,1750-01-01,1950-01-01
Hellevad Sogn,113837,Åbenrå Amt,142168,1750-01-01,1950-01-01
Holbøl Sogn,113843,Åbenrå Amt,142168,1750-01-01,1950-01-01
Ribe Domsogn,113879,Ribe Amt,118855,1750-01-01,1950-01-01
Oksbøl Sogn,113874,Nordborg Amt,142172,1750-01-01,1950-01-01
Højrup Sogn,113848,Haderslev Amt,142164,1750-01-01,1950-01-01
Skærbæk Sogn,113892,Haderslev Amt,142164,1750-01-01,1950-01-01
Sommersted Sogn,113893,Haderslev Amt,142164,1750-01-01,1950-01-01
Hygum Sogn,113900,Haderslev Amt,142164,1750-01-01,1867-09-22
Hygum Sogn,113900,Ribe Amt,118855,1867-09-22,1950-01-01
Kliplev Sogn,113856,Åbenrå Amt,142168,1750-01-01,1950-01-01
Jels Sogn,113852,Haderslev Amt,142164,1750-01-01,1867-09-22
Jels Sogn,113852,Ribe Amt,118855,1867-09-22,1950-01-01
Marstal Sogn,113863,Nordborg Amt,142172,1750-01-01,1867-09-22
Marstal Sogn,113863,Svendborg Amt,118813,1867-09-22,1950-01-01
Maugstrup Sogn,113864,Haderslev Amt,142164,1750-01-01,1950-01-01
Vejstrup Sogn,113918,Haderslev Amt,142164,1750-01-01,1867-09-22
Vejstrup Sogn,113918,Vejle Amt,118849,1867-09-22,1950-01-01
Åstrup Sogn,113933,Haderslev Amt,142164,1750-01-01,1950-01-01
Tandslet Sogn,113904,Sønderborg Amt,142171,1750-01-01,1950-01-01
